ISO_code,Continent,Country/Region,Date,Total Confirmed,New Confirmed,New Confirmed Smooth (7 days),Total Confirmed Fixed (sum New Confirmed),Total Alive Confirmed Fixed (sum New Confirmed - Total Deaths),Accumulated Alive Confirmed in 14 days,Accumulated Alive Confirmed Smooth in 14 days
DEU,Europe,Germany,2020-11-04,608611,31480,18427.14285714286,608611,597630,213618,175871.57142857142
DEU,Europe,Germany,2020-11-05,631172,22561,18974.0,631172,620030,225414,186990.57142857142
DEU,Europe,Germany,2020-11-06,653992,22820,19465.14285714286,653992,642720,236911,198636.14285714287
DEU,Europe,Germany,2020-11-07,668114,14122,19474.85714285714,668114,656776,243292,209840.0
DEU,Europe,Germany,2020-11-08,682624,14510,19754.0,682624,671220,250069,221241.85714285713
DEU,Europe,Germany,2020-11-09,689146,6522,17078.285714285714,689146,677706,234085,228054.2857142857
DEU,Europe,Germany,2020-11-10,715693,26547,19794.571428571428,715693,703880,257478,237266.7142857143
DEU,Europe,Germany,2020-11-11,738094,22401,18497.571428571428,738094,726068,265564,244687.57142857142
DEU,Europe,Germany,2020-11-12,762832,24738,18808.571428571428,762832,750584,276376,251967.85714285713
DEU,Europe,Germany,2020-11-13,785093,22261,18728.714285714286,785093,772657,284744,258801.14285714287
DEU,Europe,Germany,2020-11-14,799733,14640,18802.714285714286,799733,787190,288194,265215.71428571426
DEU,Europe,Germany,2020-11-15,802946,3213,17188.85714285714,802946,790341,284627,270152.5714285714
DEU,Europe,Germany,2020-11-16,817526,14580,18340.0,817526,804661,282348,277047.28571428574
DEU,Europe,Germany,2020-11-17,843757,26231,18294.85714285714,843757,830587,293240,282156.14285714284
DEU,Europe,Germany,2020-11-18,867484,23727,18484.285714285714,867484,854062,299790,287045.5714285714
DEU,Europe,Germany,2020-11-19,891525,24041,18384.714285714286,891525,877831,306870,291401.85714285716
DEU,Europe,Germany,2020-11-20,914118,22593,18432.14285714286,914118,900168,312388,295351.0
DEU,Europe,Germany,2020-11-21,927990,13872,18322.428571428572,927990,913897,312906,298881.28571428574
DEU,Europe,Germany,2020-11-22,932367,4377,18488.714285714286,932367,918176,306549,302013.0
DEU,Europe,Germany,2020-11-23,946822,14455,18470.85714285714,946822,932330,301955,304814.0
DEU,Europe,Germany,2020-11-24,963192,16370,17062.14285714286,963192,948328,299258,305673.71428571426
DEU,Europe,Germany,2020-11-25,995879,32687,18342.14285714286,995879,980637,314264,307741.4285714286
DEU,Europe,Germany,2020-11-26,1017830,21951,18043.571428571428,1017830,1002158,316621,309134.4285714286
DEU,Europe,Germany,2020-11-27,1038649,20819,17790.14285714286,1038649,1022606,317393,309849.4285714286
DEU,Europe,Germany,2020-11-28,1052494,13845,17786.285714285714,1052494,1036281,317677,310531.0
DEU,Europe,Germany,2020-11-29,1055691,3197,17617.714285714286,1055691,1039353,308556,310817.71428571426
DEU,Europe,Germany,2020-11-30,1069912,14221,17584.285714285714,1069912,1053186,303967,311105.14285714284
DEU,Europe,Germany,2020-12-01,1094678,24766,18783.714285714286,1094678,1077469,308089,312366.71428571426
DEU,Europe,Germany,2020-12-02,1117953,23275,17439.14285714286,1117953,1100262,310698,311857.28571428574
DEU,Europe,Germany,2020-12-03,1141544,23591,17673.428571428572,1141544,1123415,312324,311243.4285714286
DEU,Europe,Germany,2020-12-04,1157514,15970,16980.714285714286,1157514,1138905,306970,309754.4285714286
DEU,Europe,Germany,2020-12-05,1183640,26126,18735.14285714286,1183640,1164769,312189,308970.4285714286
DEU,Europe,Germany,2020-12-06,1194550,10910,19837.0,1194550,1175529,307244,308783.0
DEU,Europe,Germany,2020-12-07,1200006,5456,18584.85714285714,1200006,1180540,291839,307050.4285714286
DEU,Europe,Germany,2020-12-08,1229269,29263,19227.285714285714,1229269,1209235,300177,305920.14285714284
DEU,Europe,Germany,2020-12-09,1254358,25089,19486.428571428572,1254358,1233866,304594,305048.14285714284
DEU,Europe,Germany,2020-12-10,1287092,32734,20792.571428571428,1287092,1265996,316083,305585.14285714284
DEU,Europe,Germany,2020-12-11,1314309,27217,22399.285714285714,1314309,1292710,326472,308371.14285714284
DEU,Europe,Germany,2020-12-12,1336101,21792,21780.14285714286,1336101,1314169,338238,312092.4285714286
DEU,Europe,Germany,2020-12-13,1350810,14709,22322.85714285714,1350810,1328672,337965,316481.14285714284
DEU,Europe,Germany,2020-12-14,1357261,6451,22465.0,1357261,1334595,322518,320863.85714285716
DEU,Europe,Germany,2020-12-15,1391086,33825,23116.714285714286,1391086,1367510,335789,325951.28571428574
DEU,Europe,Germany,2020-12-16,1423830,32744,24210.285714285714,1423830,1399525,343048,331444.71428571426
DEU,Europe,Germany,2020-12-17,1454009,30179,23845.285714285714,1454009,1428950,350006,336290.85714285716
DEU,Europe,Germany,2020-12-18,1486839,32830,24647.14285714286,1486839,1461053,365071,341805.0
DEU,Europe,Germany,2020-12-19,1508518,21679,24631.0,1508518,1482315,375200,347085.28571428574
DEU,Europe,Germany,2020-12-20,1514962,6444,23450.285714285714,1514962,1488530,364805,350919.5714285714
DEU,Europe,Germany,2020-12-21,1534218,19256,25279.571428571428,1534218,1507076,359133,356150.28571428574
DEU,Europe,Germany,2020-12-22,1570371,36153,25612.14285714286,1570371,1542243,370799,361151.71428571426
DEU,Europe,Germany,2020-12-23,1604129,33758,25757.0,1604129,1575188,377716,366104.28571428574
DEU,Europe,Germany,2020-12-24,1630596,26467,25226.714285714286,1630596,1601234,380957,370525.85714285716
DEU,Europe,Germany,2020-12-25,1632736,2140,20842.428571428572,1632736,1603124,367156,370823.71428571426
DEU,Europe,Germany,2020-12-26,1646240,13504,19674.571428571428,1646240,1616262,362977,369077.5714285714
DEU,Europe,Germany,2020-12-27,1658639,12399,20525.285714285714,1658639,1628310,356278,367859.4285714286
DEU,Europe,Germany,2020-12-28,1672643,14004,19775.0,1672643,1641466,346534,366059.5714285714
DEU,Europe,Germany,2020-12-29,1691755,19112,17340.571428571428,1691755,1659460,339703,361617.28571428574
DEU,Europe,Germany,2020-12-30,1723696,31941,17081.0,1723696,1690383,344431,356862.28571428574
DEU,Europe,Germany,2020-12-31,1746929,23233,16619.0,1746929,1713106,362398,354211.0
DEU,Europe,Germany,2021-01-01,1762504,15575,18538.285714285714,1762504,1728322,339578,350271.28571428574
DEU,Europe,Germany,2021-01-02,1773540,11036,18185.714285714286,1773540,1739028,338218,346734.28571428574
DEU,Europe,Germany,2021-01-03,1783896,10356,17893.85714285714,1783896,1749073,326922,342540.5714285714
DEU,Europe,Germany,2021-01-04,1796216,12320,17653.285714285714,1796216,1760436,314994,338034.85714285716
DEU,Europe,Germany,2021-01-05,1814565,18349,17544.285714285714,1814565,1777776,305465,333143.71428571426
DEU,Europe,Germany,2021-01-06,1841228,26663,16790.285714285714,1841228,1803361,307179,327822.0
DEU,Europe,Germany,2021-01-07,1886561,45333,19947.428571428572,1886561,1847542,330523,323268.4285714286
DEU,Europe,Germany,2021-01-08,1905638,19077,20447.714285714286,1905638,1865584,332441,322248.85714285716
DEU,Europe,Germany,2021-01-09,1928462,22824,22131.714285714286,1928462,1887833,341627,322735.85714285716
DEU,Europe,Germany,2021-01-10,1929410,948,20787.714285714286,1929410,1888442,321535,321966.28571428574
DEU,Europe,Germany,2021-01-11,1941116,11706,20700.0,1941116,1899285,309114,321126.28571428574
DEU,Europe,Germany,2021-01-12,1968326,27210,21965.85714285714,1968326,1925405,308644,321580.4285714286
DEU,Europe,Germany,2021-01-13,1993892,25566,21809.14285714286,1993892,1949764,309082,321852.28571428574
DEU,Europe,Germany,2021-01-14,2015235,21343,18382.0,2015235,1969996,308602,318720.71428571426
DEU,Europe,Germany,2021-01-15,2023828,8593,16884.285714285714,2023828,1978091,313915,316074.14285714284
DEU,Europe,Germany,2021-01-16,2038645,14817,15740.42857142857,2038645,1992149,311670,311794.5714285714
DEU,Europe,Germany,2021-01-17,2050129,11484,17245.571428571428,2050129,2003196,293656,307811.85714285716
DEU,Europe,Germany,2021-01-18,2059382,9253,16895.14285714286,2059382,2012087,298891,306351.4285714286
DEU,Europe,Germany,2021-01-19,2071615,12233,14755.57142857143,2071615,2022586,264873,300098.4285714286
DEU,Europe,Germany,2021-01-20,2100618,29003,15246.57142857143,2100618,2050576,272257,294837.71428571426
DEU,Europe,Germany,2021-01-21,2108895,8277,13380.0,2108895,2057987,260339,287943.0
DEU,Europe,Germany,2021-01-22,2125261,16366,14490.42857142857,2125261,2073516,259622,280186.85714285716
DEU,Europe,Germany,2021-01-23,2137691,12430,14149.42857142857,2137691,2085786,259625,272751.85714285716
DEU,Europe,Germany,2021-01-24,2147769,10078,13948.57142857143,2147769,2095441,254471,267154.0
DEU,Europe,Germany,2021-01-25,2154656,6887,13610.57142857143,2154656,2101497,241561,258964.0
DEU,Europe,Germany,2021-01-26,2164043,9387,13204.0,2164043,2110392,228459,253762.0
DEU,Europe,Germany,2021-01-27,2179679,15636,11294.42857142857,2179679,2125149,243216,249613.2857142857
DEU,Europe,Germany,2021-01-28,2194562,14883,12238.142857142857,2194562,2138647,223146,244300.0
DEU,Europe,Germany,2021-01-29,2207393,12831,11733.142857142857,2207393,2151075,233111,240512.7142857143
DEU,Europe,Germany,2021-01-30,2224911,17518,12460.0,2224911,2167774,228845,236115.57142857142
DEU,Europe,Germany,2021-01-31,2225659,748,11127.142857142857,2225659,2168464,228418,232393.7142857143
DEU,Europe,Germany,2021-02-01,2232327,6668,11095.857142857143,2232327,2174236,207104,227471.2857142857
DEU,Europe,Germany,2021-02-02,2240017,7690,10853.42857142857,2240017,2180993,194779,222659.85714285713
DEU,Europe,Germany,2021-02-03,2252504,12487,10403.57142857143,2252504,2192696,188865,214895.42857142858
DEU,Europe,Germany,2021-02-04,2265536,13032,10139.142857142857,2265536,2204870,184567,209384.14285714287
DEU,Europe,Germany,2021-02-05,2276371,10835,9854.0,2276371,2215015,181847,202060.7142857143
DEU,Europe,Germany,2021-02-06,2285003,8632,8584.57142857143,2285003,2223420,181432,195287.42857142858
DEU,Europe,Germany,2021-02-07,2291673,6670,9430.57142857143,2291673,2229933,177277,187981.57142857142
DEU,Europe,Germany,2021-02-08,2296323,4650,9142.285714285714,2296323,2234100,179760,184075.2857142857
DEU,Europe,Germany,2021-02-09,2302051,5728,8862.0,2302051,2239013,157047,178685.0
DEU,Europe,Germany,2021-02-10,2311297,9246,8399.0,2311297,2247593,150818,173249.7142857143
DEU,Europe,Germany,2021-02-11,2321225,9928,7955.571428571428,2321225,2256969,147461,167948.85714285713
DEU,Europe,Germany,2021-02-12,2330422,9197,7721.571428571428,2330422,2265619,145277,162724.57142857142
DEU,Europe,Germany,2021-02-13,2336906,6484,7414.714285714285,2336906,2271884,143882,157360.2857142857
DEU,Europe,Germany,2021-02-14,2341744,4838,7153.0,2341744,2276605,139672,151988.14285714287
DEU,Europe,Germany,2021-02-15,2346876,5132,7221.857142857143,2346876,2281556,133287,145349.14285714287
DEU,Europe,Germany,2021-02-16,2352766,5890,7245.0,2352766,2286905,125805,140886.0
DEU,Europe,Germany,2021-02-17,2362364,9598,7295.285714285715,2362364,2295600,123288,136953.14285714287
DEU,Europe,Germany,2021-02-18,2372209,9845,7283.428571428572,2372209,2304932,122562,133396.14285714287
DEU,Europe,Germany,2021-02-19,2381259,9050,7262.428571428572,2381259,2313486,122278,130110.57142857143
DEU,Europe,Germany,2021-02-20,2388421,7162,7359.285714285715,2388421,2320506,123441,127190.42857142857
DEU,Europe,Germany,2021-02-21,2394515,6094,7538.714285714285,2394515,2326537,122427,124726.85714285714
DEU,Europe,Germany,2021-02-22,2399499,4984,7517.571428571428,2399499,2331104,118665,122638.0
DEU,Europe,Germany,2021-02-23,2405263,5764,7499.571428571428,2405263,2336446,114474,121019.28571428571
DEU,Europe,Germany,2021-02-24,2416037,10774,7667.571428571428,2416037,2346835,115762,119944.14285714286
DEU,Europe,Germany,2021-02-25,2427069,11032,7837.142857142857,2427069,2357694,125644,120384.42857142857
DEU,Europe,Germany,2021-02-26,2436506,9437,7892.428571428572,2436506,2366535,119362,119967.85714285714
DEU,Europe,Germany,2021-02-27,2444177,7671,7965.142857142857,2444177,2374053,121083,119631.0
DEU,Europe,Germany,2021-02-28,2450295,6118,7968.571428571428,2450295,2380111,120563,119364.71428571429
DEU,Europe,Germany,2021-03-01,2455569,5274,8010.0,2455569,2385023,124304,120170.28571428571
DEU,Europe,Germany,2021-03-02,2462061,6492,8114.0,2462061,2391103,113477,120027.85714285714
DEU,Europe,Germany,2021-03-03,2472913,10852,8125.142857142857,2472913,2401596,114868,119900.14285714286
DEU,Europe,Germany,2021-03-04,2484306,11393,8176.714285714285,2484306,2412720,117315,118710.28571428571
DEU,Europe,Germany,2021-03-05,2493887,9581,8197.285714285714,2493887,2422003,119104,118673.42857142857
DEU,Europe,Germany,2021-03-06,2502151,8264,8282.0,2502151,2430168,122074,118815.0
DEU,Europe,Germany,2021-03-07,2508655,6504,8337.142857142857,2508655,2436639,122239,119054.42857142857
DEU,Europe,Germany,2021-03-08,2513784,5129,8316.42857142857,2513784,2441516,118782,118265.57142857143
DEU,Europe,Germany,2021-03-09,2520618,6834,8365.285714285714,2520618,2448052,116162,118649.14285714286
DEU,Europe,Germany,2021-03-10,2541781,21163,9838.285714285714,2541781,2468891,128418,120584.85714285714
DEU,Europe,Germany,2021-03-11,2546526,4745,8888.57142857143,2546526,2473374,123990,121538.42857142857
DEU,Europe,Germany,2021-03-12,2559296,12770,9344.142857142857,2559296,2485916,129326,122998.71428571429
DEU,Europe,Germany,2021-03-13,2569864,10568,9673.285714285714,2569864,2496463,139089,125429.42857142857
DEU,Europe,Germany,2021-03-14,2578842,8978,10026.714285714286,2578842,2505347,136352,127445.57142857143
DEU,Europe,Germany,2021-03-15,2585385,6543,10228.714285714286,2585385,2511652,134068,129629.28571428571
DEU,Europe,Germany,2021-03-16,2595058,9673,10634.285714285714,2595058,2521073,133841,132154.85714285713
DEU,Europe,Germany,2021-03-17,2612908,17850,10161.0,2612908,2538699,150956,135374.57142857142
DEU,Europe,Germany,2021-03-18,2629960,17052,11919.142857142857,2629960,2555526,149926,139079.7142857143
DEU,Europe,Germany,2021-03-19,2646107,16147,12401.57142857143,2646107,2571466,157882,143159.14285714287
DEU,Europe,Germany,2021-03-20,2659792,13685,12846.857142857143,2659792,2585053,165761,146969.42857142858
DEU,Europe,Germany,2021-03-21,2670001,10209,13022.714285714286,2670001,2595213,168513,151563.85714285713
DEU,Europe,Germany,2021-03-22,2678262,8261,13268.142857142857,2678262,2603221,166038,156131.0
DEU,Europe,Germany,2021-03-23,2699231,20969,14881.857142857143,2699231,2623944,175116,162027.42857142858
DEU,Europe,Germany,2021-03-24,2722988,23757,15725.714285714286,2722988,2647472,187453,167241.2857142857
DEU,Europe,Germany,2021-03-25,2744608,21620,16378.285714285714,2744608,2668907,197349,174016.0
DEU,Europe,Germany,2021-03-26,2765297,20689,17027.14285714286,2765297,2689437,207529,181108.42857142858
DEU,Europe,Germany,2021-03-27,2782925,17628,17590.428571428572,2782925,2706978,217780,188539.7142857143
DEU,Europe,Germany,2021-03-28,2784652,1727,16378.714285714286,2784652,2708661,209651,194416.57142857142
DEU,Europe,Germany,2021-03-29,2794949,10297,16669.571428571428,2794949,2718778,207361,200319.85714285713
DEU,Europe,Germany,2021-03-30,2818630,23681,17057.0,2818630,2742209,216629,206250.2857142857
DEU,Europe,Germany,2021-03-31,2843644,25014,17236.571428571428,2843644,2767023,227363,211951.7142857143
DEU,Europe,Germany,2021-04-01,2866323,22679,17387.85714285714,2866323,2789468,237448,217680.14285714287
DEU,Europe,Germany,2021-04-02,2882356,16033,16722.714285714286,2882356,2805384,238854,222155.14285714287
DEU,Europe,Germany,2021-04-03,2886029,3673,14729.142857142857,2886029,2808987,233247,224364.7142857143
DEU,Europe,Germany,2021-04-04,2896329,10300,15953.857142857143,2896329,2819237,233387,227755.57142857142
DEU,Europe,Germany,2021-04-05,2902309,5980,15337.142857142857,2902309,2825141,237561,232069.85714285713
DEU,Europe,Germany,2021-04-06,2909902,7593,13038.857142857143,2909902,2832625,227735,233656.42857142858
DEU,Europe,Germany,2021-04-07,2940279,30377,13805.0,2940279,2862492,224172,233200.57142857142
DEU,Europe,Germany,2021-04-08,2966789,26510,14352.285714285714,2966789,2888708,248408,234766.2857142857
DEU,Europe,Germany,2021-04-09,2990724,23935,15481.142857142857,2990724,2912397,257467,237425.2857142857
DEU,Europe,Germany,2021-04-10,3009452,18728,17631.85714285714,3009452,2931018,262108,241548.2857142857
DEU,Europe,Germany,2021-04-11,3012158,2706,16547.0,3012158,2933626,241396,242692.42857142858
DEU,Europe,Germany,2021-04-12,3024604,12446,17470.714285714286,3024604,2945776,237456,242677.42857142858
DEU,Europe,Germany,2021-04-13,3054025,29421,20589.0,3054025,2974856,247946,245564.7142857143
DEU,Europe,Germany,2021-04-14,3085142,31117,20694.714285714286,3085142,3005683,260743,250789.14285714287
DEU,Europe,Germany,2021-04-15,3110252,25110,20494.714285714286,3110252,3030548,283088,255743.42857142858
DEU,Europe,Germany,2021-04-16,3134108,23856,20483.428571428572,3134108,3054182,290922,260522.7142857143
DEU,Europe,Germany,2021-04-17,3154305,20197,20693.285714285714,3154305,3074302,289762,264473.28571428574
DEU,Europe,Germany,2021-04-18,3155522,1217,20480.571428571428,3155522,3075438,280358,270039.28571428574
DEU,Europe,Germany,2021-04-19,3167137,11615,20361.85714285714,3167137,3086752,274862,275383.0
DEU,Europe,Germany,2021-04-20,3198534,31397,20644.14285714286,3198534,3117822,286382,280873.85714285716
DEU,Europe,Germany,2021-04-21,3222888,24354,19678.0,3222888,3141918,289028,284914.5714285714
DEU,Europe,Germany,2021-04-22,3254609,31721,20622.428571428572,3254609,3173374,316864,289739.71428571426
DEU,Europe,Germany,2021-04-23,3276871,22262,20394.714285714286,3276871,3195347,318657,293701.85714285716
DEU,Europe,Germany,2021-04-24,3291293,14422,19569.714285714286,3291293,3209651,306751,296128.85714285716
DEU,Europe,Germany,2021-04-25,3306692,15399,21595.714285714286,3306692,3224989,307259,299971.85714285716
DEU,Europe,Germany,2021-04-26,3312653,5961,20788.0,3312653,3230612,290712,302236.14285714284
DEU,Europe,Germany,2021-04-27,3338564,25911,20004.285714285714,3338564,3256207,295307,303511.14285714284
DEU,Europe,Germany,2021-04-28,3366827,28263,20562.714285714286,3366827,3284207,317617,307595.28571428574
DEU,Europe,Germany,2021-04-29,3391039,24212,19490.0,3391039,3308142,320232,308076.4285714286
DEU,Europe,Germany,2021-04-30,3405365,14326,18356.285714285714,3405365,3322236,313596,307353.4285714286
DEU,Europe,Germany,2021-05-01,3423900,18535,18943.85714285714,3423900,3340661,315541,308609.14285714284
DEU,Europe,Germany,2021-05-02,3432676,8776,17997.714285714286,3432676,3349352,297622,307232.4285714286
DEU,Europe,Germany,2021-05-03,3438186,5510,17933.285714285714,3438186,3354549,300779,308670.5714285714
DEU,Europe,Germany,2021-05-04,3462297,24111,17676.14285714286,3462297,3378375,303145,309790.28571428574
DEU,Europe,Germany,2021-05-05,3484755,22458,16846.85714285714,3484755,3400582,281922,304691.0
DEU,Europe,Germany,2021-05-06,3502672,17917,15947.57142857143,3502672,3418215,277885,298641.4285714286
DEU,Europe,Germany,2021-05-07,3517762,15090,16056.714285714286,3517762,3433071,290431,295332.14285714284
DEU,Europe,Germany,2021-05-08,3530887,13125,15283.857142857143,3530887,3446066,285436,291031.4285714286
DEU,Europe,Germany,2021-05-09,3530887,0,14030.142857142857,3530887,3446011,258911,285501.28571428574
DEU,Europe,Germany,2021-05-10,3538208,7321,14288.857142857143,3538208,3453058,264348,280296.85714285716
DEU,Europe,Germany,2021-05-11,3557904,19696,13658.142857142857,3557904,3472487,241397,271475.71428571426
DEU,Europe,Germany,2021-05-12,3564494,6590,11391.285714285714,3564494,3479011,245381,266255.5714285714
DEU,Europe,Germany,2021-05-13,3578125,13631,10779.0,3578125,3492240,224050,258564.85714285713
DEU,Europe,Germany,2021-05-14,3588502,10377,10105.714285714286,3588502,3502440,218140,248237.57142857142
DEU,Europe,Germany,2021-05-15,3595872,7370,9283.57142857143,3595872,3509740,217040,238466.7142857143
DEU,Europe,Germany,2021-05-16,3602939,7067,10293.142857142857,3602939,3516741,210481,231548.14285714287
DEU,Europe,Germany,2021-05-17,3608320,5381,10016.0,3608320,3521902,198712,222171.57142857142
DEU,Europe,Germany,2021-05-18,3615896,7576,8284.57142857143,3615896,3529193,186843,214378.14285714287
DEU,Europe,Germany,2021-05-19,3627777,11881,9040.42857142857,3627777,3540837,181307,205224.7142857143
DEU,Europe,Germany,2021-05-20,3638504,10727,8625.57142857143,3638504,3551337,175237,198251.42857142858
DEU,Europe,Germany,2021-05-21,3646600,8096,8299.714285714286,3646600,3559265,168865,191212.14285714287
DEU,Europe,Germany,2021-05-22,3653019,6419,8163.857142857143,3653019,3565602,166902,184049.57142857142
DEU,Europe,Germany,2021-05-23,3657662,4643,7817.571428571428,3657662,3570201,160161,176861.0
DEU,Europe,Germany,2021-05-24,3659990,2328,7381.428571428572,3659990,3572497,147117,169490.2857142857
DEU,Europe,Germany,2021-05-25,3662568,2578,6667.428571428572,3662568,3574803,135233,162117.42857142858
DEU,Europe,Germany,2021-05-26,3667041,4473,5609.142857142857,3667041,3579009,126719,154319.14285714287
DEU,Europe,Germany,2021-05-27,3673990,6949,5069.428571428572,3673990,3585766,122636,146804.7142857143
DEU,Europe,Germany,2021-05-28,3680159,6169,4794.142857142857,3680159,3591767,119117,139697.85714285713
DEU,Europe,Germany,2021-05-29,3684672,4513,4521.857142857143,3684672,3596227,116527,132501.42857142858
DEU,Europe,Germany,2021-05-30,3687715,3043,4293.285714285715,3687715,3599252,111402,125535.85714285714
DEU,Europe,Germany,2021-05-31,3689921,2206,4275.857142857143,3689921,3601288,102708,119191.71428571429
DEU,Europe,Germany,2021-06-01,3692908,2987,4334.285714285715,3692908,3604095,94435,113363.42857142857
DEU,Europe,Germany,2021-06-02,3698004,5096,4423.285714285715,3698004,3609027,90167,108141.71428571429
DEU,Europe,Germany,2021-06-03,3701692,3688,3957.4285714285716,3701692,3612629,86519,102982.14285714286
DEU,Europe,Germany,2021-06-04,3704685,2993,3503.714285714286,3704685,3615501,81641,97628.42857142857
DEU,Europe,Germany,2021-06-05,3706934,2249,3180.285714285714,3706934,3617674,79384,92322.28571428571
DEU,Europe,Germany,2021-06-06,3708898,1964,3026.1428571428573,3708898,3619617,77617,87495.85714285714
DEU,Europe,Germany,2021-06-07,3710342,1444,2917.285714285714,3710342,3620920,71100,82980.42857142857
DEU,Europe,Germany,2021-06-08,3712595,2253,2812.4285714285716,3712595,3623066,65226,78807.71428571429
DEU,Europe,Germany,2021-06-09,3715870,3275,2552.285714285714,3715870,3626246,63106,74941.85714285714
DEU,Europe,Germany,2021-06-10,3718617,2747,2417.8571428571427,3718617,3628892,60432,71215.14285714286
DEU,Europe,Germany,2021-06-11,3720811,2194,2303.714285714286,3720811,3630958,56958,67689.0
DEU,Europe,Germany,2021-06-12,3722295,1484,2194.4285714285716,3722295,3632422,54582,64145.857142857145
DEU,Europe,Germany,2021-06-13,3723295,1000,2056.714285714286,3723295,3633414,52074,60496.857142857145
DEU,Europe,Germany,2021-06-14,3724168,873,1975.142857142857,3724168,3634192,48532,57272.857142857145
DEU,Europe,Germany,2021-06-15,3725328,1160,1819.0,3725328,3635217,44607,54327.28571428572
DEU,Europe,Germany,2021-06-16,3726767,1439,1556.7142857142858,3726767,3636550,42820,51429.28571428572
DEU,Europe,Germany,2021-06-17,3727668,901,1293.0,3727668,3637359,39419,48427.42857142857
DEU,Europe,Germany,2021-06-18,3728601,933,1112.857142857143,3728601,3638195,37835,45695.57142857143
DEU,Europe,Germany,2021-06-19,3729597,996,1043.142857142857,3729597,3639175,37025,43187.42857142857
DEU,Europe,Germany,2021-06-20,3730126,529,975.8571428571429,3730126,3639694,35644,40840.28571428572
DEU,Europe,Germany,2021-06-21,3730619,493,921.5714285714286,3730619,3640110,33960,38758.57142857143
DEU,Europe,Germany,2021-06-22,3731304,685,853.7142857142857,3731304,3640719,31409,36873.142857142855
DEU,Europe,Germany,2021-06-23,3732439,1135,810.2857142857143,3732439,3641787,28947,34891.28571428572
DEU,Europe,Germany,2021-06-24,3732914,475,749.4285714285714,3732914,3642197,26057,32982.42857142857
DEU,Europe,Germany,2021-06-25,3733665,751,723.4285714285714,3733665,3642881,25411,31207.571428571428
DEU,Europe,Germany,2021-06-26,3734153,488,650.8571428571429,3734153,3643360,24850,29468.285714285714
DEU,Europe,Germany,2021-06-27,3734489,336,623.2857142857143,3734489,3643689,24679,27901.85714285714
DEU,Europe,Germany,2021-06-28,3734830,341,601.5714285714286,3734830,3643972,23142,26356.428571428572
DEU,Europe,Germany,2021-06-29,3735399,569,585.0,3735399,3644484,22264,25050.0
DEU,Europe,Germany,2021-06-30,3736205,806,538.0,3736205,3645228,21428,23975.85714285714
DEU,Europe,Germany,2021-07-01,3736959,754,577.8571428571429,3736959,3645913,20903,23239.571428571428
DEU,Europe,Germany,2021-07-02,3737630,671,566.4285714285714,3737630,3646566,20826,22584.571428571428
DEU,Europe,Germany,2021-07-03,3738059,429,558.0,3738059,3646987,20377,21945.571428571428
DEU,Europe,Germany,2021-07-04,3738470,411,568.7142857142857,3738470,3647398,19878,21259.714285714286
DEU,Europe,Germany,2021-07-05,3738862,392,576.0,3738862,3647761,19161,20691.0
DEU,Europe,Germany,2021-07-06,3739575,713,596.5714285714286,3739575,3648424,19514,20298.14285714286
DEU,Europe,Germany,2021-07-07,3740567,992,623.1428571428571,3740567,3649386,19046,19957.85714285714
DEU,Europe,Germany,2021-07-08,3741470,903,644.4285714285714,3741470,3650240,18930,19676.0
DEU,Europe,Germany,2021-07-09,3742355,885,675.0,3742355,3651090,18860,19395.14285714286
DEU,Europe,Germany,2021-07-10,3743164,809,729.2857142857143,3743164,3651892,19562,19278.714285714286
DEU,Europe,Germany,2021-07-11,3743732,568,751.7142857142857,3743732,3652458,19528,19228.714285714286
DEU,Europe,Germany,2021-07-12,3744285,553,774.7142857142857,3744285,3652984,19464,19272.0
DEU,Europe,Germany,2021-07-13,3745312,1027,819.5714285714286,3745312,3653984,19434,19260.571428571428
DEU,Europe,Germany,2021-07-14,3746935,1623,909.7142857142857,3746935,3655576,20156,19419.14285714286
DEU,Europe,Germany,2021-07-15,3748379,1444,987.0,3748379,3657000,20880,19697.714285714286
DEU,Europe,Germany,2021-07-16,3749944,1565,1084.142857142857,3749944,3658544,21584,20086.85714285714
DEU,Europe,Germany,2021-07-17,3751253,1309,1155.5714285714287,3751253,3659851,22371,20488.14285714286
DEU,Europe,Germany,2021-07-18,3752236,983,1214.857142857143,3752236,3660833,22113,20857.428571428572
DEU,Europe,Germany,2021-07-19,3753220,984,1276.4285714285713,3753220,3661783,22143,21240.14285714286
DEU,Europe,Germany,2021-07-20,3754846,1626,1362.0,3754846,3663390,23120,21766.714285714286
DEU,Europe,Germany,2021-07-21,3756497,1651,1366.0,3756497,3664998,23898,22301.285714285714
DEU,Europe,Germany,2021-07-22,3758425,1928,1435.142857142857,3758425,3666887,24877,22872.285714285714
DEU,Europe,Germany,2021-07-23,3760291,1866,1478.142857142857,3760291,3668744,26624,23592.285714285714
DEU,Europe,Germany,2021-07-24,3761869,1578,1516.5714285714287,3761869,3670305,26955,24247.14285714286
DEU,Europe,Germany,2021-07-25,3763018,1149,1540.2857142857142,3763018,3671451,26891,24929.714285714286
DEU,Europe,Germany,2021-07-26,3764441,1423,1603.0,3764441,3672835,26965,25618.571428571428
DEU,Europe,Germany,2021-07-27,3766501,2060,1665.0,3766501,3674876,27636,26263.714285714286
DEU,Europe,Germany,2021-07-28,3769552,3051,1865.0,3769552,3677810,23820,26252.571428571428
