ISO_code,Continent,Country/Region,Date,Total Confirmed,New Confirmed,New Confirmed Smooth (7 days),Total Confirmed Fixed (sum New Confirmed),Total Alive Confirmed Fixed (sum New Confirmed - Total Deaths),Accumulated Alive Confirmed in 14 days,Accumulated Alive Confirmed Smooth in 14 days
DEU,Europe,Germany,2021-06-22,3731304,685,853.7142857142857,3731304,3640719,17653,21909.714285714286
DEU,Europe,Germany,2021-06-23,3732439,1135,810.2857142857143,3732439,3641787,15541,20198.0
DEU,Europe,Germany,2021-06-24,3732914,475,749.4285714285714,3732914,3642197,13305,18565.85714285714
DEU,Europe,Germany,2021-06-25,3733665,751,723.4285714285714,3733665,3642881,11923,17027.14285714286
DEU,Europe,Germany,2021-06-26,3734153,488,650.8571428571429,3734153,3643360,10938,15518.142857142857
DEU,Europe,Germany,2021-06-27,3734489,336,623.2857142857143,3734489,3643689,10275,14117.857142857143
DEU,Europe,Germany,2021-06-28,3734830,341,601.5714285714286,3734830,3643972,9780,12773.57142857143
DEU,Europe,Germany,2021-06-29,3735399,569,585.0,3735399,3644484,9267,11575.57142857143
DEU,Europe,Germany,2021-06-30,3736205,806,538.0,3736205,3645228,8678,10595.142857142857
DEU,Europe,Germany,2021-07-01,3736959,754,577.8571428571429,3736959,3645913,8554,9916.42857142857
DEU,Europe,Germany,2021-07-02,3737630,671,566.4285714285714,3737630,3646566,8371,9409.0
DEU,Europe,Germany,2021-07-03,3738059,429,558.0,3738059,3646987,7812,8962.42857142857
DEU,Europe,Germany,2021-07-04,3738470,411,568.7142857142857,3738470,3647398,7704,8595.142857142857
DEU,Europe,Germany,2021-07-05,3738862,392,576.0,3738862,3647761,7651,8291.0
DEU,Europe,Germany,2021-07-06,3739575,713,596.5714285714286,3739575,3648424,7705,8067.857142857143
DEU,Europe,Germany,2021-07-07,3740567,992,623.1428571428571,3740567,3649386,7599,7913.714285714285
DEU,Europe,Germany,2021-07-08,3741470,903,644.4285714285714,3741470,3650240,8043,7840.714285714285
DEU,Europe,Germany,2021-07-09,3742355,885,675.0,3742355,3651090,8209,7817.571428571428
DEU,Europe,Germany,2021-07-10,3743164,809,729.2857142857143,3743164,3651892,8532,7920.428571428572
DEU,Europe,Germany,2021-07-11,3743732,568,751.7142857142857,3743732,3652458,8769,8072.571428571428
DEU,Europe,Germany,2021-07-12,3744285,553,774.7142857142857,3744285,3652984,9012,8267.0
DEU,Europe,Germany,2021-07-13,3745312,1027,819.5714285714286,3745312,3653984,9500,8523.42857142857
DEU,Europe,Germany,2021-07-14,3746935,1623,909.7142857142857,3746935,3655576,10348,8916.142857142857
DEU,Europe,Germany,2021-07-15,3748379,1444,987.0,3748379,3657000,11087,9351.0
DEU,Europe,Germany,2021-07-16,3749944,1565,1084.142857142857,3749944,3658544,11978,9889.42857142857
DEU,Europe,Germany,2021-07-17,3751253,1309,1155.5714285714287,3751253,3659851,12864,10508.285714285714
DEU,Europe,Germany,2021-07-18,3752236,983,1214.857142857143,3752236,3660833,13435,11174.857142857143
DEU,Europe,Germany,2021-07-19,3753220,984,1276.4285714285713,3753220,3661783,14022,11890.57142857143
DEU,Europe,Germany,2021-07-20,3754846,1626,1362.0,3754846,3663390,14966,12671.42857142857
DEU,Europe,Germany,2021-07-21,3756497,1651,1366.0,3756497,3664998,15612,13423.42857142857
DEU,Europe,Germany,2021-07-22,3758425,1928,1435.142857142857,3758425,3666887,16647,14217.714285714286
DEU,Europe,Germany,2021-07-23,3760291,1866,1478.142857142857,3760291,3668744,17654,15028.57142857143
