Country/Region,Date,Daily Confirmed Smooth,Daily Deaths Smooth,Positive Test Rate Smooth,Mobility Rate Smooth,Num Hospitalizations Smooth,Num UCI Smooth,Beta Smooth,Gamma Smooth,Mu Smooth
Spain,2020-04-23,4010.857142857143,406.0,0.106,-0.5692857142857143,666.4285714285714,42.85714285714285,0.0554703716609635,0.0007766558595179,0.0064695105750403
Spain,2020-04-24,3169.285714285714,360.2857142857143,0.096,-0.5683333333333332,613.7142857142857,38.85714285714285,0.0532214293070729,0.0011606458790314,0.0074941246783226
Spain,2020-04-25,3459.0,408.4285714285714,0.091,-0.5669047619047618,574.8571428571429,37.285714285714285,0.0484302133561646,0.0018655829734529,0.0073574084034679
Spain,2020-04-26,2713.428571428572,391.0,0.088,-0.5588095238095238,531.5714285714286,35.285714285714285,0.0461667478065105,0.0025902447824195,0.0074489977069064
Spain,2020-04-27,2755.5714285714284,381.2857142857143,0.083,-0.5530952380952381,495.1428571428572,33.285714285714285,0.0428201827007151,0.0034709833768701,0.0073379763085219
Spain,2020-04-28,2375.5714285714284,362.8571428571428,0.077,-0.547142857142857,445.8571428571428,32.142857142857146,0.040499054862437,0.0046402640939768,0.0077307747108152
Spain,2020-04-29,2080.285714285714,365.4285714285714,0.072,-0.540952380952381,417.1428571428572,30.428571428571427,0.0388712695455745,0.0047735353398348,0.0075136308524987
Spain,2020-04-30,1492.142857142857,340.85714285714283,0.068,-0.5304761904761905,396.0,27.428571428571427,0.0405520361308057,0.0053827812460545,0.0065261266818407
Spain,2020-05-01,1746.571428571429,288.42857142857144,0.064,-0.5461904761904762,350.57142857142856,25.571428571428573,0.0404474214425005,0.0056342653531127,0.0080722240326144
Spain,2020-05-02,1525.2857142857142,314.0,0.062,-0.5242857142857144,331.1428571428572,23.428571428571427,0.0409460635164351,0.0056671605995251,0.0079749571559963
Spain,2020-05-03,1404.571428571429,296.2857142857143,0.062,-0.5030952380952382,321.2857142857143,22.142857142857142,0.042704720427106,0.005875504227671,0.0078963709090793
Spain,2020-05-04,1220.857142857143,272.42857142857144,0.059,-0.4842857142857142,299.57142857142856,20.285714285714285,0.0458024874002397,0.0062853742501144,0.0080471963492205
Spain,2020-05-05,1222.2857142857142,255.8571428571429,0.057,-0.4661904761904761,284.7142857142857,17.714285714285715,0.0498263126707596,0.0064085533609769,0.0081959920178667
Spain,2020-05-06,1058.2857142857142,226.0,0.055,-0.4492857142857142,275.7142857142857,17.285714285714285,0.0561485404763806,0.0073261943523088,0.0089391810512065
Spain,2020-05-07,1144.571428571429,218.14285714285717,0.053,-0.4373809523809523,259.2857142857143,17.0,0.0624407776295224,0.0088441391230626,0.0111885131272712
Spain,2020-05-08,1091.571428571429,250.8571428571429,0.052,-0.4028571428571429,257.0,17.0,0.0676997821862739,0.01104497337351,0.0101136655939448
Spain,2020-05-09,999.4285714285714,196.8571428571429,0.051,-0.4047619047619047,246.57142857142856,16.285714285714285,0.0745515434236591,0.0134828562726665,0.0107774847573856
Spain,2020-05-10,983.4285714285714,193.8571428571429,0.05,-0.4145238095238094,235.7142857142857,16.428571428571427,0.0806118333397393,0.01611160549715,0.0111245557746272
Spain,2020-05-11,1346.428571428571,188.0,0.048,-0.4076190476190476,210.0,14.857142857142858,0.0786463391086354,0.0185050884932085,0.011693114520461
Spain,2020-05-12,1243.0,186.7142857142857,0.046,-0.4064285714285714,189.57142857142856,13.285714285714286,0.0758148570194052,0.0212417180202159,0.0118780966372421
Spain,2020-05-13,1195.142857142857,178.14285714285714,0.043,-0.4026190476190476,166.57142857142858,12.0,0.071413004898325,0.0234650010634906,0.0125662496208935
Spain,2020-05-14,1156.142857142857,178.71428571428572,0.041,-0.4047619047619047,147.42857142857142,9.857142857142858,0.0646384465707581,0.0253031744064603,0.0117961916285899
Spain,2020-05-15,1046.571428571429,165.71428571428572,0.039,-0.4019047619047619,133.42857142857142,8.0,0.0590897791450318,0.0270499682115694,0.0114399701379448
Spain,2020-05-16,1017.1428571428572,155.0,0.037,-0.394047619047619,122.85714285714286,7.714285714285714,0.0533532287532081,0.028750659167964,0.0099908269565181
Spain,2020-05-17,906.8571428571428,134.57142857142858,0.036,-0.375,115.0,6.857142857142857,0.0499954271351876,0.0308252276991087,0.0105758988685808
Spain,2020-05-18,595.7142857142857,137.85714285714286,0.035,-0.3652380952380952,106.57142857142856,8.0,0.0528221490636309,0.0334039563861187,0.0097423013427798
Spain,2020-05-19,572.4285714285714,122.57142857142856,0.033,-0.3502380952380952,94.28571428571428,8.285714285714286,0.0568074646346562,0.0360287176095996,0.009376329190466
Spain,2020-05-20,552.0,112.0,0.033,-0.3390476190476191,87.85714285714286,7.285714285714286,0.0617994782064509,0.040616905821136,0.0077099449085367
Spain,2020-05-21,499.57142857142856,88.42857142857143,0.032,-0.3202380952380952,82.14285714285714,7.857142857142857,0.068345499649807,0.0457097142063149,0.0163423698253633
Spain,2020-05-22,663.0,167.0,0.032,-0.3061904761904762,75.0,7.857142857142857,0.0705917338436898,0.0518033507548633,0.0158506282662046
Spain,2020-05-23,656.0,159.28571428571428,0.032,-0.2938095238095238,72.0,7.857142857142857,0.0726902137071513,0.0583221219896916,0.0169620063750596
Spain,2020-05-24,724.8571428571429,169.85714285714286,0.031,-0.2861904761904762,70.71428571428571,7.0,0.0729864674072383,0.0653791743592709,0.0150542827075261
Spain,2020-05-25,595.1428571428571,149.0,0.03,-0.2773809523809524,68.42857142857143,6.0,0.0787588926179995,0.0715555200395556,0.0205718873067816
Spain,2020-05-26,656.2857142857143,179.57142857142858,0.03,-0.2680952380952381,69.28571428571429,5.571428571428571,0.0812126754967297,0.0774435788361654,0.0190813925980378
Spain,2020-05-27,582.2857142857143,163.85714285714286,0.028,-0.2578571428571429,67.85714285714286,5.571428571428571,0.0850344382562416,0.0822536857024113,0.0184005775994309
Spain,2020-05-28,748.7142857142857,156.71428571428572,0.028,-0.2461904761904762,66.0,4.571428571428571,0.0812738638747492,0.0867059589358705,0.0083295670473925
Spain,2020-05-29,587.4285714285714,58.71428571428572,0.027,-0.2359523809523809,61.71428571428572,4.571428571428571,0.0802722608115898,0.0904734049582325,0.0076681168234488
Spain,2020-05-30,615.7142857142857,52.142857142857146,0.026,-0.2207142857142857,64.57142857142857,4.714285714285714,0.0765712685286015,0.0937573548348276,0.0065952343068485
Spain,2020-05-31,582.7142857142857,41.85714285714285,0.026,-0.2109523809523809,62.142857142857146,5.428571428571429,0.0721410504584881,0.0956001462813001,0.0065952343068485
Spain,2020-06-01,605.4285714285714,41.85714285714285,0.025,-0.2071428571428571,57.85714285714285,4.571428571428571,0.0639630007154864,0.0970035320566513,0.0002063955855192
Spain,2020-06-02,524.7142857142857,1.4285714285714286,0.024,-0.2023809523809523,55.57142857142857,4.428571428571429,0.0577364079529146,0.0972798846189295,0.0002268037487846
Spain,2020-06-03,581.0,1.5714285714285714,0.024,-0.2007142857142857,57.285714285714285,5.0,0.0484802887903737,0.0965697939406194,0.0002815159675342
Spain,2020-06-04,393.4285714285714,2.0,0.023,-0.2042857142857142,55.42857142857143,5.285714285714286,0.0458551801910476,0.0952011433823038,0.0002615795734381
Spain,2020-06-05,344.85714285714283,1.8571428571428568,0.023,-0.1980952380952381,57.71428571428572,5.142857142857143,0.045296557922045,0.092880999017173,0.0002053272825893
Spain,2020-06-06,297.42857142857144,1.4285714285714286,0.023,-0.1938095238095238,53.71428571428572,4.857142857142857,0.0467901910508468,0.0908772030405977,0.0001905739444242
Spain,2020-06-07,295.85714285714283,1.2857142857142858,0.023,-0.1928571428571428,55.142857142857146,4.571428571428571,0.0491616509860761,0.0888266225674103,0.0001905739444242
Spain,2020-06-08,297.0,1.2857142857142858,0.022,-0.1919047619047618,57.57142857142857,4.714285714285714,0.051877275076942,0.0862526190559547,0.0001905739444242
Spain,2020-06-09,290.57142857142856,1.2857142857142858,0.022,-0.1921428571428571,57.142857142857146,4.428571428571429,0.0556413802802552,0.0841149571537543,0.0001701657811589
Spain,2020-06-10,279.1428571428572,1.1428571428571428,0.021,-0.1854761904761905,51.285714285714285,4.142857142857143,0.0597666765717478,0.0833444351843019,6.790583637930075e-05
Spain,2020-06-11,292.42857142857144,0.4285714285714285,0.021,-0.1816666666666666,47.85714285714285,4.285714285714286,0.0644821887244278,0.0837485989015933,4.715378192590986e-05
Spain,2020-06-12,318.7142857142857,0.2857142857142857,0.019,-0.1826190476190476,43.85714285714285,4.142857142857143,0.067817102739118,0.0854524518397058,2.374225408960327e-05
Spain,2020-06-13,327.85714285714283,0.1428571428571428,0.019,-0.1769047619047619,42.285714285714285,4.0,0.0710762445613492,0.0893662100682141,0.0
Spain,2020-06-14,339.7142857142857,0.0,0.018,-0.1611904761904762,40.285714285714285,3.4285714285714284,0.0736443544542453,0.0962901576351794,0.0
Spain,2020-06-15,341.7142857142857,0.0,0.018,-0.1533333333333333,35.285714285714285,3.7142857142857135,0.0765052475523223,0.1051855130700499,0.0
Spain,2020-06-16,337.42857142857144,0.0,0.017,-0.15,32.42857142857143,4.142857142857143,0.0796327920236326,0.1132182328014156,0.0
Spain,2020-06-17,343.2857142857143,0.0,0.017,-0.1469047619047619,31.142857142857142,3.7142857142857135,0.0827523055261727,0.1204670060803423,0.0
Spain,2020-06-18,365.8571428571428,0.0,0.016,-0.1376190476190476,32.857142857142854,3.2857142857142856,0.0828823961214666,0.130559071512376,0.0365751512331316
Spain,2020-06-19,338.0,168.42857142857142,0.016,-0.13,33.57142857142857,2.7142857142857144,0.0855568575480303,0.1357454772611513,0.03686789127997
Spain,2020-06-20,333.2857142857143,169.42857142857142,0.017,-0.125,35.142857142857146,3.0,0.0877960723586573,0.1414501982166109,0.0369094074505185
Spain,2020-06-21,334.85714285714283,169.57142857142858,0.018,-0.1188095238095238,33.285714285714285,3.142857142857143,0.0904493577374796,0.1424493290427771,0.0369498196550042
Spain,2020-06-22,342.1428571428572,169.71428571428572,0.018,-0.1119047619047619,34.714285714285715,3.571428571428572,0.0923265859276504,0.1393504523478842,0.0369895132206772
Spain,2020-06-23,346.2857142857143,169.85714285714286,0.018,-0.0971428571428571,34.142857142857146,3.571428571428572,0.0938531513121545,0.1328957609833037,0.0370689444927691
Spain,2020-06-24,343.2857142857143,170.14285714285714,0.018,-0.1019047619047619,35.142857142857146,3.857142857142857,0.0954965198439842,0.129552704805314,0.0371874981382937
Spain,2020-06-25,316.85714285714283,170.57142857142858,0.017,-0.0964285714285714,34.857142857142854,4.428571428571429,0.0989515377006005,0.1204291224401262,0.0009311355084694
Spain,2020-06-26,332.85714285714283,3.2857142857142856,0.017,-0.0928571428571428,34.714285714285715,4.714285714285714,0.1006369480896728,0.1148160548690877,0.0007610547142273
Spain,2020-06-27,361.57142857142856,2.7142857142857144,0.017,-0.0911904761904762,34.42857142857143,4.571428571428571,0.0998829880936676,0.104378353217933,0.0007976238909634
Spain,2020-06-28,356.85714285714283,2.857142857142857,0.016,-0.0888095238095238,35.0,4.285714285714286,0.0976986138034361,0.0957349655463842,0.0008751130423433
Spain,2020-06-29,352.2857142857143,3.142857142857143,0.015,-0.0873809523809523,35.142857142857146,4.0,0.0943806165354618,0.0888032463500715,0.0011875734853567
Spain,2020-06-30,359.85714285714283,4.285714285714286,0.015,-0.0888095238095238,35.857142857142854,4.0,0.0910745608633522,0.0882093305809112,0.0014533930955727
Spain,2020-07-01,367.57142857142856,5.285714285714286,0.015,-0.0761904761904762,34.142857142857146,3.2857142857142856,0.0880643661722995,0.0823857715021188,0.0014873017156374
Spain,2020-07-02,373.8571428571428,5.428571428571429,0.016,-0.0728571428571428,32.714285714285715,2.571428571428572,0.0859476357451564,0.079134392616243,0.0018425545857053
Spain,2020-07-03,377.1428571428572,6.714285714285714,0.016,-0.0692857142857142,33.0,2.571428571428572,0.0824950453023285,0.0768965611589534,0.001719895333109
Spain,2020-07-04,296.57142857142856,6.285714285714286,0.017,-0.0645238095238095,33.142857142857146,2.571428571428572,0.0855448138190589,0.0775949016854165,0.0016418099858244
Spain,2020-07-05,253.57142857142856,6.0,0.017,-0.0576190476190476,33.714285714285715,3.0,0.0924483498573824,0.0803353414079318,0.0016256828946398
Spain,2020-07-06,402.7142857142857,6.0,0.017,-0.054047619047619,34.142857142857146,2.7142857142857144,0.0921600763858398,0.0872255222043544,0.0013829769938692
Spain,2020-07-07,408.4285714285714,5.285714285714286,0.019,-0.0502380952380952,35.857142857142854,2.7142857142857144,0.0930679853553798,0.0941359324281838,0.0011453195160857
Spain,2020-07-08,407.7142857142857,4.571428571428571,0.02,-0.0459523809523809,36.85714285714285,3.0,0.0954992504619457,0.1025085724536232,0.0011261692539092
Spain,2020-07-09,421.8571428571428,4.714285714285714,0.022,-0.0421428571428571,39.71428571428572,3.142857142857143,0.0987802934782242,0.1116902968676652,0.0005040852792998
Spain,2020-07-10,480.4285714285714,2.571428571428572,0.024,-0.0416666666666666,40.85714285714285,3.4285714285714284,0.1030371374915275,0.1201592905965641,0.0005040852792998
Spain,2020-07-11,480.4285714285714,2.571428571428572,0.026,-0.0423809523809523,41.42857142857143,3.571428571428572,0.1086076245332821,0.1172395807364808,0.0005040852792998
Spain,2020-07-12,480.4285714285714,2.571428571428572,0.026,-0.0452380952380952,42.85714285714285,3.7142857142857135,0.1143297954582288,0.1124344038563192,0.0004867086964959
Spain,2020-07-13,594.8571428571429,2.571428571428572,0.028,-0.0421428571428571,45.71428571428572,4.142857142857143,0.1181079443144818,0.1052666430980327,0.0004391660383231
Spain,2020-07-14,641.2857142857143,2.4285714285714284,0.031,-0.0423809523809523,50.142857142857146,4.285714285714286,0.12233307992545,0.0946151257649528,0.0004099149112088
Spain,2020-07-15,711.5714285714286,2.4285714285714284,0.034,-0.0421428571428571,55.285714285714285,4.142857142857143,0.1261303125675821,0.0842268544515331,0.0003316467593978
Spain,2020-07-16,828.4285714285714,2.142857142857143,0.036,-0.0433333333333333,58.85714285714285,4.142857142857143,0.1281686068771586,0.0733733765664678,0.000345340521136
Spain,2020-07-17,906.7142857142856,2.4285714285714284,0.04,-0.0428571428571428,64.85714285714286,4.428571428571429,0.1304539628071777,0.0652417956751264,0.000345340521136
Spain,2020-07-18,906.7142857142856,2.4285714285714284,0.042,-0.0426190476190476,66.28571428571429,4.285714285714286,0.1317808062224556,0.0667545268758714,0.000345340521136
Spain,2020-07-19,906.7142857142856,2.4285714285714284,0.044,-0.0416666666666666,70.71428571428571,4.142857142857143,0.1323364004264152,0.0686097045627605,0.0002904740315809
Spain,2020-07-20,1269.0,2.2857142857142856,0.046,-0.0433333333333333,74.14285714285714,4.285714285714286,0.1313246320797261,0.0706417019530297,0.0002505246477499
Spain,2020-07-21,1367.857142857143,2.142857142857143,0.049,-0.0438095238095238,74.71428571428571,4.285714285714286,0.1288829956420925,0.0738286881128165,0.000192543992754
Spain,2020-07-22,1436.7142857142858,1.8571428571428568,0.051,-0.0428571428571428,80.85714285714286,5.428571428571429,0.1260277383218636,0.0756509907251942,0.0001660563397511
Spain,2020-07-23,1615.857142857143,1.8571428571428568,0.053,-0.0404761904761904,85.42857142857143,5.571428571428571,0.1222677060680833,0.0783169872859866,0.0001254941454318
Spain,2020-07-24,1738.0,1.7142857142857142,0.053,-0.0397619047619047,87.0,5.428571428571429,0.1181976086233187,0.0804952727824419,0.0001254941454318
Spain,2020-07-25,1738.0,1.7142857142857142,0.054,-0.0411904761904761,94.57142857142856,5.428571428571429,0.1133275037376982,0.0872429243129249,0.0001254941454318
Spain,2020-07-26,1738.0,1.7142857142857142,0.055,-0.0395238095238095,98.28571428571428,6.428571428571429,0.1080405694437464,0.0939509378613487,0.0001114203371023
Spain,2020-07-27,1992.2857142857144,1.7142857142857142,0.056,-0.0376190476190476,111.42857142857144,7.714285714285714,0.1051416435845199,0.1031951523711664,0.0001019950499154
Spain,2020-07-28,2059.428571428572,1.7142857142857142,0.057,-0.0383333333333333,118.71428571428572,8.571428571428571,0.102369299127639,0.1055382021419545,0.0001114400421853
Spain,2020-07-29,2155.714285714286,2.142857142857143,0.06,-0.038095238095238,126.71428571428572,8.714285714285714,0.1004690940289359,0.107282221532125,9.425827273230152e-05
Spain,2020-07-30,2180.5714285714284,2.0,0.064,-0.0397619047619047,135.57142857142858,9.571428571428571,0.100874101866805,0.1051763484030567,7.993138395107722e-05
Spain,2020-07-31,2300.1428571428573,1.8571428571428568,0.067,-0.0426190476190476,147.85714285714286,10.571428571428571,0.1020353128172139,0.10145175608409,7.993138395107722e-05
Spain,2020-08-01,2300.1428571428573,1.8571428571428568,0.068,-0.0433333333333333,162.0,12.142857142857142,0.1034082117764502,0.0950149211746889,7.993138395107722e-05
Spain,2020-08-02,2300.1428571428573,1.8571428571428568,0.07,-0.0428571428571428,172.0,13.285714285714286,0.1049259783148376,0.088318997391808,0.0002010487063231
Spain,2020-08-03,2610.285714285714,5.428571428571429,0.072,-0.0395238095238095,177.0,13.285714285714286,0.1076919613816278,0.0777805733858011,0.0003039831636798
Spain,2020-08-04,3172.0,8.857142857142858,0.075,-0.0330952380952381,189.0,13.714285714285714,0.1065820299872986,0.0739959666145859,0.0002780855169502
Spain,2020-08-05,3303.714285714286,8.285714285714286,0.078,-0.028095238095238,199.0,15.285714285714286,0.1040174061282292,0.0736806163205565,0.000270456392129
Spain,2020-08-06,3489.285714285714,8.142857142857142,0.079,-0.0223809523809523,215.42857142857144,17.285714285714285,0.1002774298899873,0.0757127440770823,0.0002705118084598
Spain,2020-08-07,3691.428571428572,8.285714285714286,0.082,-0.0195238095238095,224.7142857142857,19.285714285714285,0.096031800434648,0.0785857484752752,0.0002705118084598
Spain,2020-08-08,3691.428571428572,8.285714285714286,0.083,-0.0171428571428571,229.0,19.714285714285715,0.0914878493217875,0.08147580311762,0.0002705118084598
Spain,2020-08-09,3691.428571428572,8.285714285714286,0.084,-0.0154761904761904,237.42857142857144,20.0,0.0868368562292826,0.0850469433005122,0.000383007353554
Spain,2020-08-10,3703.714285714286,14.857142857142858,0.087,-0.0145238095238095,254.0,20.571428571428573,0.0847346943413551,0.0893288398439297,0.0002837552488113
Spain,2020-08-11,3399.714285714286,11.857142857142858,0.089,-0.0197619047619047,269.0,22.0,0.0864834834053602,0.0929927559506521,0.000279846280857
Spain,2020-08-12,3431.0,11.714285714285714,0.09,-0.023095238095238,287.42857142857144,23.285714285714285,0.0895202917151371,0.0946569321467698,0.0003551232881781
Spain,2020-08-13,3925.571428571429,15.285714285714286,0.093,-0.0242857142857142,297.7142857142857,24.714285714285715,0.0917689065779521,0.0918293854534271,0.0003774383908929
Spain,2020-08-14,4064.428571428572,16.571428571428573,0.096,-0.023095238095238,319.7142857142857,26.285714285714285,0.0945476008757997,0.0852168626499185,0.0003774383908929
Spain,2020-08-15,4064.428571428572,16.571428571428573,0.1,-0.0354761904761904,332.7142857142857,28.142857142857142,0.0975406310734152,0.0768024832174524,0.0003774383908929
Spain,2020-08-16,4064.428571428572,16.571428571428573,0.1,-0.0345238095238095,348.2857142857143,29.428571428571427,0.1006621392003783,0.0668398077064639,0.0002049218497815
Spain,2020-08-17,5157.428571428572,10.285714285714286,0.101,-0.0369047619047619,364.7142857142857,31.714285714285715,0.100781082215065,0.0557093571586084,0.0002441405788278
Spain,2020-08-18,5369.142857142857,13.0,0.102,-0.0335714285714285,384.4285714285714,35.285714285714285,0.1006413618196806,0.0434324267437618,0.0005405537461075
Spain,2020-08-19,5869.0,31.142857142857142,0.105,-0.035,405.57142857142856,37.0,0.0988342040036445,0.0394984997417164,0.0004968048030684
Spain,2020-08-20,5796.0,29.714285714285715,0.107,-0.038095238095238,424.7142857142857,38.285714285714285,0.0983072627652187,0.0397026436452742,0.0005163978148309
Spain,2020-08-21,6177.285714285715,31.571428571428573,0.109,-0.043095238095238,437.57142857142856,39.57142857142857,0.097154791491129,0.0430387959969164,0.0005163978148309
Spain,2020-08-22,6177.285714285715,31.571428571428573,0.109,-0.0347619047619047,457.8571428571428,40.285714285714285,0.0957412978078513,0.0468901418361627,0.0005163978148309
Spain,2020-08-23,6177.285714285715,31.571428571428573,0.11,-0.0395238095238095,473.4285714285714,43.0,0.0941433975198764,0.0515586282380043,0.0005079142166993
Spain,2020-08-24,6622.0,32.285714285714285,0.111,-0.0428571428571428,495.57142857142856,46.85714285714285,0.0934124669057924,0.057123309846863,0.0005429004705396
Spain,2020-08-25,6908.142857142857,36.285714285714285,0.112,-0.0461904761904761,519.5714285714286,48.42857142857143,0.0921898585500271,0.0643211944798208,0.0003249288859773
Spain,2020-08-26,6997.428571428572,24.857142857142858,0.112,-0.0492857142857142,528.7142857142857,49.0,0.0914022958556547,0.0630825266138969,0.0003294827627112
Spain,2020-08-27,7371.571428571428,26.142857142857142,0.113,-0.0528571428571428,551.2857142857143,51.42857142857143,0.0904659508992323,0.0609391372432184,0.0003001043027928
Spain,2020-08-28,7604.571428571428,24.714285714285715,0.113,-0.0564285714285714,582.1428571428571,54.285714285714285,0.0894320893323261,0.0577883959019302,0.0003001043027928
Spain,2020-08-29,7604.571428571428,24.714285714285715,0.114,-0.0645238095238095,598.5714285714286,58.0,0.0880249515424512,0.053411261135768,0.0003001043027928
Spain,2020-08-30,7604.571428571428,24.714285714285715,0.115,-0.0685714285714285,603.0,58.0,0.0864230229539513,0.0491089740539231,0.0003554445389067
Spain,2020-08-31,8203.142857142857,31.714285714285715,0.114,-0.0719047619047619,610.1428571428571,58.0,0.0851746769224224,0.0450940370490015,0.0003452148952378
Spain,2020-09-01,8345.714285714286,32.57142857142857,0.113,-0.0754761904761904,618.5714285714286,58.71428571428572,0.083905453836247,0.0414532003964077,0.0003232199939258
Spain,2020-09-02,8529.285714285714,31.857142857142858,0.113,-0.0761904761904761,641.4285714285714,61.85714285714285,0.0826630055761827,0.0384820617370727,0.0003361611086765
Spain,2020-09-03,8429.42857142857,34.0,0.112,-0.0761904761904761,653.4285714285714,64.85714285714286,0.0819669739207438,0.0377940332147932,0.0005513715200288
Spain,2020-09-04,8529.0,58.142857142857146,0.114,-0.0719047619047619,657.1428571428571,65.57142857142857,0.0816026929740346,0.0381597406389804,0.0005513715200288
Spain,2020-09-05,8529.0,58.142857142857146,0.114,-0.0642857142857142,662.5714285714286,63.71428571428572,0.0812736280054094,0.03653788358195,0.0005513715200288
Spain,2020-09-06,8529.0,58.142857142857146,0.115,-0.0621428571428571,673.0,66.0,0.0809752537713425,0.0353085319696392,0.0005525662182038
Spain,2020-09-07,8955.857142857143,60.285714285714285,0.117,-0.0647619047619047,683.7142857142857,67.57142857142857,0.0808625154681467,0.0347424220878469,0.0005656476096433
Spain,2020-09-08,9077.142857142857,63.142857142857146,0.12,-0.0692857142857142,701.5714285714286,68.42857142857143,0.0807395357986957,0.0347158736615757,0.0005492466274474
Spain,2020-09-09,9117.857142857143,62.0,0.124,-0.0719047619047619,707.4285714285714,67.42857142857143,0.0807138159693658,0.0349574957935613,0.0005790257525063
Spain,2020-09-10,9375.714285714286,66.42857142857143,0.127,-0.0711904761904761,715.0,64.14285714285714,0.0805213591459443,0.0354439539598935,0.0003957975277742
Spain,2020-09-11,9619.57142857143,47.0,0.13,-0.074047619047619,735.1428571428571,65.28571428571429,0.0801781398314344,0.0361052566123694,0.0003957975277742
Spain,2020-09-12,9619.57142857143,47.0,0.132,-0.0721428571428571,756.4285714285714,67.14285714285714,0.0798204400193684,0.0370865083670671,0.0003957975277742
Spain,2020-09-13,9619.57142857143,47.0,0.133,-0.0723809523809523,771.2857142857143,66.28571428571429,0.0794864916027865,0.0385364145247384,0.0003854293338523
Spain,2020-09-14,9740.142857142857,47.42857142857143,0.133,-0.0709523809523809,791.8571428571429,67.0,0.0798139426260708,0.0400946794183295,0.0004634325800016
Spain,2020-09-15,9807.714285714286,58.57142857142857,0.134,-0.0680952380952381,806.8571428571429,68.57142857142857,0.0803766877886241,0.0415261582524217,0.0006833407199512
Spain,2020-09-16,10140.142857142857,87.85714285714286,0.132,-0.0692857142857142,819.0,71.0,0.0806699950086539,0.0432508830216077,0.0007738148870723
Spain,2020-09-17,10215.42857142857,100.85714285714286,0.131,-0.0769047619047619,830.0,73.71428571428571,0.0810708729609274,0.0453041617764285,0.0008130462121751
Spain,2020-09-18,10530.57142857143,106.85714285714286,0.128,-0.0823809523809523,836.7142857142857,75.71428571428571,0.0810965745645088,0.0475842610927324,0.0008130462121751
Spain,2020-09-19,10530.57142857143,106.85714285714286,0.125,-0.0902380952380952,826.4285714285714,77.14285714285714,0.0808636019589312,0.0486706722789144,0.0008130462121751
Spain,2020-09-20,10530.57142857143,106.85714285714286,0.123,-0.0952380952380952,821.5714285714286,79.85714285714286,0.0804484768066117,0.0492413697751096,0.0008702697736696
Spain,2020-09-21,11105.42857142857,116.42857142857144,0.121,-0.1009523809523809,821.4285714285714,79.85714285714286,0.079423093245209,0.049871980143345,0.000936809028609
Spain,2020-09-22,11300.0,128.57142857142858,0.119,-0.1047619047619047,827.0,81.0,0.0780756828457746,0.0501413844699239,0.0008036710956762
Spain,2020-09-23,11313.714285714286,113.0,0.117,-0.1085714285714285,825.8571428571429,80.42857142857143,0.0761358525574215,0.0500368439162377,0.0007113103248939
Spain,2020-09-24,11222.57142857143,101.85714285714286,0.114,-0.1123809523809523,830.7142857142857,78.57142857142857,0.074453496426717,0.0498182962342672,0.0007263092215522
Spain,2020-09-25,10920.142857142857,105.28571428571428,0.113,-0.1107142857142857,818.1428571428571,77.42857142857143,0.0732699370740893,0.0494989714984574,0.0007263092215522
Spain,2020-09-26,10920.142857142857,105.28571428571428,0.112,-0.1111904761904762,812.2857142857143,74.71428571428571,0.0721862783767618,0.0493059378905287,0.0007263092215522
Spain,2020-09-27,10920.142857142857,105.28571428571428,0.111,-0.1152380952380952,805.4285714285714,73.28571428571429,0.0710273115350683,0.0492521469213703,0.0007268500758645
Spain,2020-09-28,10971.142857142857,106.85714285714286,0.11,-0.1147619047619047,796.8571428571429,75.14285714285714,0.0701321551557809,0.0497224428224211,0.0004890377127793
Spain,2020-09-29,9428.42857142857,72.42857142857143,0.107,-0.1145238095238095,785.1428571428571,72.42857142857143,0.0715581238684169,0.0508420528173618,0.0007400139890384
Spain,2020-09-30,10804.57142857143,108.14285714285714,0.106,-0.1128571428571428,776.2857142857143,72.14285714285714,0.0708765261273474,0.0523622655638542,0.0008289773246684
Spain,2020-10-01,10628.285714285714,122.14285714285714,0.105,-0.1085714285714285,762.2857142857143,73.0,0.0702433700030669,0.0543115512746145,0.0008260500109989
Spain,2020-10-02,10493.0,122.0,0.103,-0.1128571428571428,761.4285714285714,70.57142857142857,0.0699644298840977,0.056572893636158,0.0008260500109989
Spain,2020-10-03,10493.0,122.0,0.103,-0.1123809523809523,761.1428571428571,72.42857142857143,0.0696369721750669,0.0585299151511171,0.0008260500109989
Spain,2020-10-04,10493.0,122.0,0.102,-0.1147619047619047,762.2857142857143,70.0,0.0694584079143863,0.0586167734068516,0.0007879463080821
Spain,2020-10-05,9306.57142857143,116.28571428571428,0.103,-0.1135714285714285,752.1428571428571,66.71428571428571,0.0713427648632387,0.0575795450087703,0.0010535481251649
Spain,2020-10-06,11020.57142857143,153.57142857142858,0.103,-0.1126190476190476,747.7142857142857,69.14285714285714,0.0703841972945275,0.0558271735749723,0.0007524518042312
Spain,2020-10-07,9530.42857142857,110.14285714285714,0.105,-0.1126190476190476,745.7142857142857,68.14285714285714,0.0720205188187518,0.053682705441506,0.0007106530627295
Spain,2020-10-08,9959.57142857143,102.14285714285714,0.106,-0.1092857142857143,759.1428571428571,70.57142857142857,0.0729113017286203,0.0513152408011314,0.0008455484578322
Spain,2020-10-09,10168.57142857143,120.42857142857144,0.109,-0.1011904761904761,770.1428571428571,69.28571428571429,0.0733810049570716,0.0488292899239966,0.0008455484578322
